timestamp,sensor1,insects
2025-04-28T18:38:55.437183+00:00,20.35,5
2025-04-28T18:38:55.437212+00:00,28.06,1
2025-04-28T18:38:55.437222+00:00,26.67,4
2025-04-28T18:38:55.437228+00:00,21.19,0
2025-04-28T18:38:55.437235+00:00,25.09,4
2025-04-28T18:38:55.437241+00:00,28.5,3
2025-04-28T18:38:55.437247+00:00,22.43,0
2025-04-28T18:38:55.437253+00:00,24.64,4
2025-04-28T18:38:55.437259+00:00,24.5,4
2025-04-28T18:38:55.437265+00:00,25.39,0
2025-04-28T18:38:55.437271+00:00,20.14,4
2025-04-28T18:38:55.437277+00:00,21.97,5
2025-04-28T18:38:55.437282+00:00,29.11,5
