timestamp,sensor1,insects
2025-05-07T14:16:28.827236+00:00,26.68,0
2025-05-07T14:16:28.827273+00:00,20.61,0
2025-05-07T14:16:28.827283+00:00,25.32,4
2025-05-07T14:16:28.827291+00:00,23.76,3
2025-05-07T14:16:28.827299+00:00,27.77,2
2025-05-07T14:16:28.827305+00:00,24.37,0
2025-05-07T14:16:28.827312+00:00,21.97,1
2025-05-07T14:16:28.827318+00:00,25.14,2
2025-05-07T14:16:28.827325+00:00,26.79,3
2025-05-07T14:16:28.827332+00:00,21.28,1
2025-05-07T14:16:28.827338+00:00,21.61,5
2025-05-07T14:16:28.827345+00:00,29.01,0
2025-05-07T14:16:28.827352+00:00,25.62,2
2025-05-07T14:16:28.827358+00:00,24.97,3
2025-05-07T14:16:28.827365+00:00,29.6,3
2025-05-07T14:16:28.827372+00:00,22.85,4
