timestamp,sensor1,insects
2025-05-07T12:46:11.618412+00:00,22.94,5
2025-05-07T12:46:11.618442+00:00,21.8,5
2025-05-07T12:46:11.618451+00:00,28.76,5
2025-05-07T12:46:11.618458+00:00,25.75,2
2025-05-07T12:46:11.618465+00:00,24.75,5
2025-05-07T12:46:11.618471+00:00,23.78,5
2025-05-07T12:46:11.618478+00:00,24.65,3
2025-05-07T12:46:11.618484+00:00,20.08,3
2025-05-07T12:46:11.618490+00:00,27.13,0
2025-05-07T12:46:11.618496+00:00,22.84,1
2025-05-07T12:46:11.618502+00:00,28.96,0
2025-05-07T12:46:11.618508+00:00,26.27,1
2025-05-07T12:46:11.618514+00:00,25.68,2
2025-05-07T12:46:11.618520+00:00,28.59,0
2025-05-07T12:46:11.618527+00:00,22.44,1
