timestamp,sensor1,insects
2025-05-07T14:33:48.592489+00:00,22.75,5
2025-05-07T14:33:48.592522+00:00,27.52,0
2025-05-07T14:33:48.592532+00:00,28.47,2
2025-05-07T14:33:48.592539+00:00,20.42,1
2025-05-07T14:33:48.592546+00:00,26.45,2
2025-05-07T14:33:48.592553+00:00,29.61,0
2025-05-07T14:33:48.592559+00:00,21.3,3
2025-05-07T14:33:48.592566+00:00,26.18,4
2025-05-07T14:33:48.592572+00:00,26.92,1
2025-05-07T14:33:48.592578+00:00,25.63,4
2025-05-07T14:33:48.592584+00:00,25.4,4
2025-05-07T14:33:48.592591+00:00,22.53,1
2025-05-07T14:33:48.592596+00:00,26.19,1
2025-05-07T14:33:48.592602+00:00,28.98,0
2025-05-07T14:33:48.592609+00:00,28.1,0
2025-05-07T14:33:48.592615+00:00,22.86,5
2025-05-07T14:33:48.592621+00:00,25.56,0
