timestamp,sensor1,insects
2025-05-07T14:52:00.306426+00:00,20.01,5
2025-05-07T14:52:00.306457+00:00,22.02,4
2025-05-07T14:52:00.306465+00:00,21.56,5
2025-05-07T14:52:00.306472+00:00,26.64,3
2025-05-07T14:52:00.306479+00:00,26.74,3
2025-05-07T14:52:00.306485+00:00,20.04,4
2025-05-07T14:52:00.306491+00:00,20.32,0
2025-05-07T14:52:00.306497+00:00,25.85,2
2025-05-07T14:52:00.306503+00:00,27.31,2
2025-05-07T14:52:00.306509+00:00,20.0,4
2025-05-07T14:52:00.306515+00:00,27.27,0
2025-05-07T14:52:00.306522+00:00,26.43,2
