timestamp,sensor1,insects
2025-05-07T14:21:02.727632+00:00,25.65,2
2025-05-07T14:21:02.727662+00:00,27.11,1
2025-05-07T14:21:02.727671+00:00,27.78,0
2025-05-07T14:21:02.727679+00:00,21.73,0
2025-05-07T14:21:02.727686+00:00,27.1,5
2025-05-07T14:21:02.727693+00:00,21.82,1
2025-05-07T14:21:02.727700+00:00,26.08,2
2025-05-07T14:21:02.727706+00:00,22.74,1
2025-05-07T14:21:02.727712+00:00,24.78,1
2025-05-07T14:21:02.727718+00:00,29.23,4
2025-05-07T14:21:02.727724+00:00,24.79,4
2025-05-07T14:21:02.727730+00:00,29.55,3
2025-05-07T14:21:02.727736+00:00,24.81,1
2025-05-07T14:21:02.727742+00:00,28.03,0
2025-05-07T14:21:02.727748+00:00,20.14,2
