timestamp,sensor1,insects
2025-05-07T14:16:12.717917+00:00,28.78,5
2025-05-07T14:16:12.717953+00:00,21.88,4
2025-05-07T14:16:12.717959+00:00,26.88,4
2025-05-07T14:16:12.717963+00:00,25.6,0
2025-05-07T14:16:12.717968+00:00,20.43,1
2025-05-07T14:16:12.717972+00:00,20.1,0
2025-05-07T14:16:12.717976+00:00,23.44,0
2025-05-07T14:16:12.717980+00:00,27.2,0
2025-05-07T14:16:12.717984+00:00,27.93,3
2025-05-07T14:16:12.717987+00:00,28.43,4
2025-05-07T14:16:12.717991+00:00,24.67,0
2025-05-07T14:16:12.717995+00:00,24.79,3
2025-05-07T14:16:12.717998+00:00,29.32,0
2025-05-07T14:16:12.718002+00:00,27.01,5
