timestamp,sensor1,insects
2025-05-07T14:31:23.625430+00:00,21.79,1
2025-05-07T14:31:23.625453+00:00,20.62,1
2025-05-07T14:31:23.625459+00:00,25.21,3
2025-05-07T14:31:23.625463+00:00,22.71,2
2025-05-07T14:31:23.625467+00:00,21.36,1
2025-05-07T14:31:23.625470+00:00,26.47,5
2025-05-07T14:31:23.625474+00:00,28.45,0
2025-05-07T14:31:23.625478+00:00,24.24,5
2025-05-07T14:31:23.625482+00:00,29.99,2
2025-05-07T14:31:23.625486+00:00,24.46,4
2025-05-07T14:31:23.625489+00:00,24.6,5
2025-05-07T14:31:23.625493+00:00,25.17,2
2025-05-07T14:31:23.625497+00:00,27.79,0
