timestamp,sensor1,insects
2025-05-07T14:17:13.181867+00:00,20.76,1
2025-05-07T14:17:13.181936+00:00,26.39,4
2025-05-07T14:17:13.181942+00:00,23.63,3
2025-05-07T14:17:13.181948+00:00,23.05,5
2025-05-07T14:17:13.181954+00:00,25.01,1
2025-05-07T14:17:13.181960+00:00,24.11,3
2025-05-07T14:17:13.181966+00:00,27.57,5
2025-05-07T14:17:13.181972+00:00,20.09,3
2025-05-07T14:17:13.181978+00:00,25.45,2
2025-05-07T14:17:13.181984+00:00,24.42,5
2025-05-07T14:17:13.181989+00:00,26.05,0
2025-05-07T14:17:13.181996+00:00,26.71,5
