timestamp,sensor1,insects
2025-05-07T15:53:18.640818+00:00,27.28,0
2025-05-07T15:53:18.640849+00:00,25.96,5
2025-05-07T15:53:18.640858+00:00,28.77,4
2025-05-07T15:53:18.640864+00:00,22.52,3
2025-05-07T15:53:18.640871+00:00,22.55,2
2025-05-07T15:53:18.640877+00:00,29.42,4
2025-05-07T15:53:18.640883+00:00,20.59,0
2025-05-07T15:53:18.640888+00:00,24.49,2
2025-05-07T15:53:18.640894+00:00,25.79,3
2025-05-07T15:53:18.640900+00:00,25.29,2
2025-05-07T15:53:18.640906+00:00,27.85,3
2025-05-07T15:53:18.640912+00:00,27.46,4
2025-05-07T15:53:18.640918+00:00,28.78,4
2025-05-07T15:53:18.640923+00:00,24.21,0
2025-05-07T15:53:18.640930+00:00,27.39,4
2025-05-07T15:53:18.640936+00:00,23.96,2
2025-05-07T15:53:18.640942+00:00,24.41,5
2025-05-07T15:53:18.640947+00:00,27.12,1
2025-05-07T15:53:18.640953+00:00,25.25,5
