timestamp,sensor1,insects
2025-05-07T14:44:29.406168+00:00,22.93,3
2025-05-07T14:44:29.406200+00:00,23.45,4
2025-05-07T14:44:29.406209+00:00,21.51,4
2025-05-07T14:44:29.406217+00:00,21.38,3
2025-05-07T14:44:29.406223+00:00,26.42,2
2025-05-07T14:44:29.406230+00:00,23.83,2
2025-05-07T14:44:29.406236+00:00,26.88,4
2025-05-07T14:44:29.406242+00:00,24.15,4
2025-05-07T14:44:29.406248+00:00,26.81,4
2025-05-07T14:44:29.406254+00:00,23.81,5
2025-05-07T14:44:29.406260+00:00,21.54,0
2025-05-07T14:44:29.406266+00:00,22.83,1
2025-05-07T14:44:29.406272+00:00,27.83,3
2025-05-07T14:44:29.406277+00:00,23.95,0
2025-05-07T14:44:29.406284+00:00,27.69,3
2025-05-07T14:44:29.406290+00:00,23.98,2
2025-05-07T14:44:29.406296+00:00,20.23,2
2025-05-07T14:44:29.406301+00:00,21.59,4
2025-05-07T14:44:29.406308+00:00,28.11,2
2025-05-07T14:44:29.406314+00:00,25.89,5
