timestamp,sensor1,insects
2025-05-07T14:13:27.488051+00:00,24.09,2
2025-05-07T14:13:27.488082+00:00,29.81,2
2025-05-07T14:13:27.488091+00:00,21.38,2
2025-05-07T14:13:27.488099+00:00,21.08,5
2025-05-07T14:13:27.488107+00:00,25.35,3
2025-05-07T14:13:27.488113+00:00,27.58,0
2025-05-07T14:13:27.488120+00:00,20.63,1
2025-05-07T14:13:27.488126+00:00,20.68,5
2025-05-07T14:13:27.488132+00:00,27.8,5
2025-05-07T14:13:27.488138+00:00,29.11,0
2025-05-07T14:13:27.488144+00:00,27.0,5
2025-05-07T14:13:27.488151+00:00,24.97,5
2025-05-07T14:13:27.488157+00:00,28.39,0
2025-05-07T14:13:27.488163+00:00,27.23,2
2025-05-07T14:13:27.488170+00:00,29.63,1
