timestamp,sensor1,insects
2025-05-07T14:54:41.384791+00:00,25.12,4
2025-05-07T14:54:41.384821+00:00,27.61,1
2025-05-07T14:54:41.384830+00:00,20.25,2
2025-05-07T14:54:41.384837+00:00,20.6,5
2025-05-07T14:54:41.384844+00:00,23.26,4
2025-05-07T14:54:41.384850+00:00,28.81,1
2025-05-07T14:54:41.384856+00:00,21.02,3
2025-05-07T14:54:41.384862+00:00,23.25,2
2025-05-07T14:54:41.384869+00:00,26.67,1
2025-05-07T14:54:41.384875+00:00,22.18,0
2025-05-07T14:54:41.384881+00:00,27.09,4
2025-05-07T14:54:41.384887+00:00,24.6,4
2025-05-07T14:54:41.384893+00:00,27.74,1
2025-05-07T14:54:41.384899+00:00,20.51,5
