timestamp,sensor1,insects
2025-05-07T14:19:30.028014+00:00,27.51,1
2025-05-07T14:19:30.028044+00:00,26.02,4
2025-05-07T14:19:30.028065+00:00,26.08,4
2025-05-07T14:19:30.028071+00:00,27.39,1
2025-05-07T14:19:30.028078+00:00,25.48,3
2025-05-07T14:19:30.028083+00:00,25.3,1
2025-05-07T14:19:30.028089+00:00,25.29,5
2025-05-07T14:19:30.028095+00:00,25.81,2
2025-05-07T14:19:30.028100+00:00,21.74,3
2025-05-07T14:19:30.028105+00:00,20.68,4
2025-05-07T14:19:30.028111+00:00,22.66,1
2025-05-07T14:19:30.028116+00:00,29.93,1
2025-05-07T14:19:30.028121+00:00,21.38,1
2025-05-07T14:19:30.028127+00:00,22.61,5
2025-05-07T14:19:30.028136+00:00,20.18,3
