timestamp,sensor1,insects
2025-05-07T14:52:04.326786+00:00,28.04,5
2025-05-07T14:52:04.326817+00:00,26.07,2
2025-05-07T14:52:04.326826+00:00,20.11,3
2025-05-07T14:52:04.326833+00:00,25.84,5
2025-05-07T14:52:04.326839+00:00,23.52,4
2025-05-07T14:52:04.326846+00:00,24.38,3
2025-05-07T14:52:04.326852+00:00,23.56,4
2025-05-07T14:52:04.326858+00:00,27.43,2
2025-05-07T14:52:04.326864+00:00,22.59,5
2025-05-07T14:52:04.326870+00:00,27.65,2
2025-05-07T14:52:04.326875+00:00,24.82,0
2025-05-07T14:52:04.326882+00:00,22.8,3
2025-05-07T14:52:04.326888+00:00,24.84,3
2025-05-07T14:52:04.326894+00:00,23.78,0
2025-05-07T14:52:04.326900+00:00,28.6,2
