timestamp,sensor1,insects
2025-05-07T14:53:20.828842+00:00,22.18,0
2025-05-07T14:53:20.828886+00:00,29.04,1
2025-05-07T14:53:20.828902+00:00,22.18,3
2025-05-07T14:53:20.828914+00:00,24.32,0
2025-05-07T14:53:20.828926+00:00,26.68,2
2025-05-07T14:53:20.828937+00:00,23.27,1
2025-05-07T14:53:20.828948+00:00,22.94,2
2025-05-07T14:53:20.828958+00:00,22.21,2
2025-05-07T14:53:20.828970+00:00,26.08,3
2025-05-07T14:53:20.828980+00:00,21.79,3
2025-05-07T14:53:20.828991+00:00,23.95,2
2025-05-07T14:53:20.829002+00:00,24.76,0
2025-05-07T14:53:20.829013+00:00,22.44,3
2025-05-07T14:53:20.829023+00:00,20.45,3
2025-05-07T14:53:20.829033+00:00,20.91,5
2025-05-07T14:53:20.829043+00:00,26.24,0
2025-05-07T14:53:20.829053+00:00,20.62,0
