timestamp,sensor1,insects
2025-05-07T14:52:36.554628+00:00,23.23,4
2025-05-07T14:52:36.554657+00:00,25.2,2
2025-05-07T14:52:36.554667+00:00,29.18,3
2025-05-07T14:52:36.554674+00:00,22.8,1
2025-05-07T14:52:36.554681+00:00,22.5,5
2025-05-07T14:52:36.554687+00:00,27.32,2
2025-05-07T14:52:36.554693+00:00,29.62,0
2025-05-07T14:52:36.554699+00:00,25.69,0
2025-05-07T14:52:36.554706+00:00,28.92,3
2025-05-07T14:52:36.554712+00:00,28.18,4
2025-05-07T14:52:36.554718+00:00,25.87,1
2025-05-07T14:52:36.554724+00:00,23.45,5
2025-05-07T14:52:36.554729+00:00,23.86,4
2025-05-07T14:52:36.554735+00:00,25.61,1
2025-05-07T14:52:36.554742+00:00,29.22,5
2025-05-07T14:52:36.554748+00:00,25.85,4
2025-05-07T14:52:36.554753+00:00,22.67,0
2025-05-07T14:52:36.554759+00:00,20.84,4
