timestamp,sensor1,insects
2025-05-07T14:13:35.518368+00:00,23.06,0
2025-05-07T14:13:35.518399+00:00,26.28,1
2025-05-07T14:13:35.518408+00:00,20.53,3
2025-05-07T14:13:35.518416+00:00,28.39,3
2025-05-07T14:13:35.518423+00:00,24.77,3
2025-05-07T14:13:35.518429+00:00,29.49,1
2025-05-07T14:13:35.518436+00:00,26.11,5
2025-05-07T14:13:35.518442+00:00,26.9,2
2025-05-07T14:13:35.518449+00:00,23.24,3
2025-05-07T14:13:35.518455+00:00,29.92,5
2025-05-07T14:13:35.518461+00:00,20.7,1
2025-05-07T14:13:35.518468+00:00,20.73,4
2025-05-07T14:13:35.518474+00:00,24.72,1
2025-05-07T14:13:35.518480+00:00,25.11,3
2025-05-07T14:13:35.518486+00:00,26.87,4
2025-05-07T14:13:35.518492+00:00,23.8,3
2025-05-07T14:13:35.518498+00:00,29.94,3
2025-05-07T14:13:35.518504+00:00,27.29,3
2025-05-07T14:13:35.518510+00:00,25.77,2
