timestamp,sensor1,insects
2025-05-07T14:57:26.548890+00:00,20.39,3
2025-05-07T14:57:26.548917+00:00,27.65,3
2025-05-07T14:57:26.548922+00:00,26.86,1
2025-05-07T14:57:26.548927+00:00,22.71,4
2025-05-07T14:57:26.548931+00:00,21.73,0
2025-05-07T14:57:26.548934+00:00,29.36,4
2025-05-07T14:57:26.548938+00:00,28.95,0
2025-05-07T14:57:26.548941+00:00,28.24,4
2025-05-07T14:57:26.548945+00:00,25.2,0
2025-05-07T14:57:26.548948+00:00,28.89,2
2025-05-07T14:57:26.548952+00:00,25.25,2
2025-05-07T14:57:26.548955+00:00,23.07,2
2025-05-07T14:57:26.548959+00:00,23.54,5
2025-05-07T14:57:26.548962+00:00,20.79,4
2025-05-07T14:57:26.548966+00:00,25.29,1
2025-05-07T14:57:26.548969+00:00,26.73,4
2025-05-07T14:57:26.548972+00:00,20.3,5
