timestamp,sensor1,insects
2025-05-07T14:50:51.893671+00:00,27.18,5
2025-05-07T14:50:51.893697+00:00,21.24,2
2025-05-07T14:50:51.893702+00:00,25.49,3
2025-05-07T14:50:51.893706+00:00,23.04,2
2025-05-07T14:50:51.893710+00:00,25.24,0
2025-05-07T14:50:51.893714+00:00,24.16,4
2025-05-07T14:50:51.893718+00:00,21.25,1
2025-05-07T14:50:51.893722+00:00,29.45,0
2025-05-07T14:50:51.893725+00:00,25.03,2
2025-05-07T14:50:51.893729+00:00,20.46,3
2025-05-07T14:50:51.893732+00:00,22.41,5
2025-05-07T14:50:51.893736+00:00,23.02,1
2025-05-07T14:50:51.893740+00:00,20.92,2
2025-05-07T14:50:51.893743+00:00,21.59,2
2025-05-07T14:50:51.893747+00:00,26.04,4
2025-05-07T14:50:51.893750+00:00,23.7,3
2025-05-07T14:50:51.893753+00:00,25.65,2
