timestamp,sensor1,insects
2025-05-07T14:47:38.669801+00:00,23.68,1
2025-05-07T14:47:38.669848+00:00,21.25,1
2025-05-07T14:47:38.669865+00:00,29.65,1
2025-05-07T14:47:38.669877+00:00,21.61,1
2025-05-07T14:47:38.669887+00:00,21.53,3
2025-05-07T14:47:38.669901+00:00,28.6,5
2025-05-07T14:47:38.669911+00:00,23.08,0
2025-05-07T14:47:38.669924+00:00,27.28,0
2025-05-07T14:47:38.669934+00:00,20.85,2
2025-05-07T14:47:38.669943+00:00,22.32,4
2025-05-07T14:47:38.669952+00:00,23.66,0
2025-05-07T14:47:38.669965+00:00,26.27,2
2025-05-07T14:47:38.669975+00:00,25.75,5
2025-05-07T14:47:38.669985+00:00,27.87,2
2025-05-07T14:47:38.669996+00:00,22.49,0
