timestamp,sensor1,insects
2025-05-07T14:45:13.688034+00:00,28.88,5
2025-05-07T14:45:13.688064+00:00,26.22,2
2025-05-07T14:45:13.688074+00:00,28.1,5
2025-05-07T14:45:13.688082+00:00,20.49,5
2025-05-07T14:45:13.688089+00:00,20.5,4
2025-05-07T14:45:13.688095+00:00,26.76,4
2025-05-07T14:45:13.688102+00:00,27.13,5
2025-05-07T14:45:13.688109+00:00,20.14,5
2025-05-07T14:45:13.688115+00:00,21.81,4
2025-05-07T14:45:13.688121+00:00,21.82,3
2025-05-07T14:45:13.688127+00:00,27.77,4
2025-05-07T14:45:13.688133+00:00,27.71,3
2025-05-07T14:45:13.688154+00:00,21.64,0
2025-05-07T14:45:13.688163+00:00,22.21,1
2025-05-07T14:45:13.688170+00:00,24.2,0
