timestamp,sensor1,insects
2025-05-07T14:38:34.716615+00:00,28.85,5
2025-05-07T14:38:34.716636+00:00,20.72,3
2025-05-07T14:38:34.716642+00:00,24.98,1
2025-05-07T14:38:34.716646+00:00,26.12,2
2025-05-07T14:38:34.716650+00:00,25.53,3
2025-05-07T14:38:34.716654+00:00,23.74,1
2025-05-07T14:38:34.716658+00:00,21.18,1
2025-05-07T14:38:34.716661+00:00,29.15,0
2025-05-07T14:38:34.716665+00:00,28.68,5
2025-05-07T14:38:34.716669+00:00,27.13,2
2025-05-07T14:38:34.716672+00:00,28.75,2
2025-05-07T14:38:34.716676+00:00,25.71,0
2025-05-07T14:38:34.716679+00:00,20.39,0
2025-05-07T14:38:34.716683+00:00,21.57,2
2025-05-07T14:38:34.716687+00:00,22.14,5
2025-05-07T14:38:34.716690+00:00,22.16,0
2025-05-07T14:38:34.716694+00:00,24.71,3
2025-05-07T14:38:34.716697+00:00,23.87,5
2025-05-07T14:38:34.716701+00:00,21.52,5
2025-05-07T14:38:34.716704+00:00,27.52,1
