timestamp,sensor1,insects
2025-05-07T14:52:12.396828+00:00,21.63,2
2025-05-07T14:52:12.396850+00:00,26.87,0
2025-05-07T14:52:12.396856+00:00,22.78,4
2025-05-07T14:52:12.396860+00:00,25.77,2
2025-05-07T14:52:12.396865+00:00,21.79,0
2025-05-07T14:52:12.396868+00:00,23.39,3
2025-05-07T14:52:12.396872+00:00,21.91,4
2025-05-07T14:52:12.396876+00:00,21.9,1
2025-05-07T14:52:12.396880+00:00,27.97,4
2025-05-07T14:52:12.396883+00:00,21.63,5
2025-05-07T14:52:12.396887+00:00,24.67,2
2025-05-07T14:52:12.396891+00:00,25.17,2
2025-05-07T14:52:12.396894+00:00,27.51,3
2025-05-07T14:52:12.396898+00:00,25.56,5
2025-05-07T14:52:12.396902+00:00,24.69,4
2025-05-07T14:52:12.396905+00:00,21.19,5
