timestamp,sensor1,insects
2025-05-07T14:20:54.681925+00:00,20.62,2
2025-05-07T14:20:54.681955+00:00,23.78,4
2025-05-07T14:20:54.681964+00:00,22.2,1
2025-05-07T14:20:54.681972+00:00,23.2,4
2025-05-07T14:20:54.681979+00:00,20.18,0
2025-05-07T14:20:54.681985+00:00,29.69,3
2025-05-07T14:20:54.681992+00:00,27.71,1
2025-05-07T14:20:54.681998+00:00,21.19,2
2025-05-07T14:20:54.682004+00:00,26.4,3
2025-05-07T14:20:54.682010+00:00,22.06,5
2025-05-07T14:20:54.682016+00:00,25.58,2
2025-05-07T14:20:54.682022+00:00,24.22,2
2025-05-07T14:20:54.682028+00:00,28.86,2
2025-05-07T14:20:54.682034+00:00,23.42,0
2025-05-07T14:20:54.682041+00:00,22.39,0
