timestamp,sensor1,insects
2025-05-07T14:42:52.673846+00:00,26.34,2
2025-05-07T14:42:52.673876+00:00,24.21,2
2025-05-07T14:42:52.673885+00:00,22.35,1
2025-05-07T14:42:52.673892+00:00,28.27,0
2025-05-07T14:42:52.673899+00:00,25.65,3
2025-05-07T14:42:52.673905+00:00,24.56,3
2025-05-07T14:42:52.673912+00:00,28.21,0
2025-05-07T14:42:52.673919+00:00,28.17,0
2025-05-07T14:42:52.673930+00:00,20.87,1
2025-05-07T14:42:52.673936+00:00,27.39,3
2025-05-07T14:42:52.673942+00:00,24.35,2
2025-05-07T14:42:52.673949+00:00,25.43,2
2025-05-07T14:42:52.673955+00:00,29.04,4
2025-05-07T14:42:52.673961+00:00,25.15,0
2025-05-07T14:42:52.673967+00:00,25.37,2
