timestamp,sensor1,insects
2025-05-07T14:41:24.015126+00:00,26.01,2
2025-05-07T14:41:24.015180+00:00,21.26,4
2025-05-07T14:41:24.015196+00:00,26.89,5
2025-05-07T14:41:24.015209+00:00,28.9,2
2025-05-07T14:41:24.015222+00:00,29.14,0
2025-05-07T14:41:24.015234+00:00,29.91,2
2025-05-07T14:41:24.015246+00:00,24.87,1
2025-05-07T14:41:24.015258+00:00,29.95,0
2025-05-07T14:41:24.015270+00:00,29.05,2
2025-05-07T14:41:24.015281+00:00,22.88,4
2025-05-07T14:41:24.015292+00:00,22.57,4
2025-05-07T14:41:24.015304+00:00,23.65,0
2025-05-07T14:41:24.015316+00:00,22.16,0
2025-05-07T14:41:24.015328+00:00,22.01,1
2025-05-07T14:41:24.015341+00:00,25.19,1
2025-05-07T14:41:24.015352+00:00,21.4,5
2025-05-07T14:41:24.015364+00:00,21.72,3
2025-05-07T14:41:24.015376+00:00,25.21,4
2025-05-07T14:41:24.015388+00:00,28.54,0
2025-05-07T14:41:24.015400+00:00,22.39,5
