timestamp,sensor1,insects
2025-05-07T12:46:51.948465+00:00,21.19,2
2025-05-07T12:46:51.948494+00:00,29.95,0
2025-05-07T12:46:51.948502+00:00,23.72,3
2025-05-07T12:46:51.948510+00:00,26.2,4
2025-05-07T12:46:51.948516+00:00,20.94,5
2025-05-07T12:46:51.948522+00:00,28.54,3
2025-05-07T12:46:51.948529+00:00,26.01,0
2025-05-07T12:46:51.948535+00:00,21.05,1
2025-05-07T12:46:51.948541+00:00,25.77,2
2025-05-07T12:46:51.948547+00:00,25.83,2
2025-05-07T12:46:51.948553+00:00,25.75,0
2025-05-07T12:46:51.948560+00:00,24.92,5
2025-05-07T12:46:51.948567+00:00,20.41,5
2025-05-07T12:46:51.948573+00:00,26.71,3
