timestamp,sensor1,insects
2025-05-07T14:16:53.011629+00:00,24.34,4
2025-05-07T14:16:53.011660+00:00,27.13,2
2025-05-07T14:16:53.011666+00:00,25.85,4
2025-05-07T14:16:53.011671+00:00,25.12,1
2025-05-07T14:16:53.011675+00:00,29.77,1
2025-05-07T14:16:53.011678+00:00,22.99,0
2025-05-07T14:16:53.011682+00:00,25.75,5
2025-05-07T14:16:53.011686+00:00,29.7,2
2025-05-07T14:16:53.011690+00:00,22.55,2
2025-05-07T14:16:53.011694+00:00,21.94,3
2025-05-07T14:16:53.011697+00:00,22.67,0
2025-05-07T14:16:53.011701+00:00,25.21,3
