timestamp,sensor1,insects
2025-05-07T12:41:01.237091+00:00,20.4,3
2025-05-07T12:41:01.237112+00:00,29.9,0
2025-05-07T12:41:01.237117+00:00,26.52,4
2025-05-07T12:41:01.237121+00:00,25.99,1
2025-05-07T12:41:01.237125+00:00,29.48,2
2025-05-07T12:41:01.237129+00:00,28.55,2
2025-05-07T12:41:01.237132+00:00,26.01,2
2025-05-07T12:41:01.237136+00:00,21.16,3
2025-05-07T12:41:01.237140+00:00,25.0,0
2025-05-07T12:41:01.237143+00:00,29.03,0
2025-05-07T12:41:01.237147+00:00,26.79,3
2025-05-07T12:41:01.237150+00:00,28.78,1
2025-05-07T12:41:01.237153+00:00,25.87,2
2025-05-07T12:41:01.237157+00:00,27.77,4
