timestamp,sensor1,insects
2025-05-07T14:39:23.043247+00:00,23.2,2
2025-05-07T14:39:23.043278+00:00,28.88,0
2025-05-07T14:39:23.043287+00:00,26.43,2
2025-05-07T14:39:23.043295+00:00,20.79,5
2025-05-07T14:39:23.043301+00:00,24.22,3
2025-05-07T14:39:23.043307+00:00,28.01,3
2025-05-07T14:39:23.043314+00:00,26.02,5
2025-05-07T14:39:23.043320+00:00,26.97,2
2025-05-07T14:39:23.043326+00:00,28.39,4
2025-05-07T14:39:23.043332+00:00,21.43,3
2025-05-07T14:39:23.043338+00:00,29.21,0
2025-05-07T14:39:23.043345+00:00,21.94,2
