timestamp,sensor1,insects
2025-05-07T14:35:41.345376+00:00,22.51,1
2025-05-07T14:35:41.345407+00:00,28.51,1
2025-05-07T14:35:41.345416+00:00,20.46,4
2025-05-07T14:35:41.345423+00:00,22.86,3
2025-05-07T14:35:41.345429+00:00,22.01,1
2025-05-07T14:35:41.345435+00:00,28.31,5
2025-05-07T14:35:41.345442+00:00,29.87,0
2025-05-07T14:35:41.345448+00:00,21.15,0
2025-05-07T14:35:41.345454+00:00,20.03,0
2025-05-07T14:35:41.345460+00:00,21.29,0
2025-05-07T14:35:41.345466+00:00,23.54,0
2025-05-07T14:35:41.345472+00:00,24.27,0
2025-05-07T14:35:41.345478+00:00,21.66,2
2025-05-07T14:35:41.345484+00:00,24.59,5
2025-05-07T14:35:41.345490+00:00,29.56,0
2025-05-07T14:35:41.345496+00:00,22.87,3
2025-05-07T14:35:41.345502+00:00,21.65,1
2025-05-07T14:35:41.345508+00:00,25.43,2
