timestamp,sensor1,insects
2025-05-07T12:45:43.338468+00:00,27.15,4
2025-05-07T12:45:43.338498+00:00,26.17,2
2025-05-07T12:45:43.338507+00:00,20.16,0
2025-05-07T12:45:43.338515+00:00,29.02,2
2025-05-07T12:45:43.338521+00:00,28.74,5
2025-05-07T12:45:43.338527+00:00,27.89,0
2025-05-07T12:45:43.338534+00:00,24.97,0
2025-05-07T12:45:43.338540+00:00,23.78,4
2025-05-07T12:45:43.338546+00:00,25.66,0
2025-05-07T12:45:43.338552+00:00,21.41,3
2025-05-07T12:45:43.338558+00:00,28.83,0
2025-05-07T12:45:43.338564+00:00,28.74,4
2025-05-07T12:45:43.338570+00:00,24.47,0
2025-05-07T12:45:43.338576+00:00,27.93,5
2025-05-07T12:45:43.338583+00:00,23.36,4
2025-05-07T12:45:43.338589+00:00,23.08,0
2025-05-07T12:45:43.338594+00:00,26.23,4
