timestamp,sensor1,insects
2025-05-07T14:31:35.715674+00:00,28.71,0
2025-05-07T14:31:35.715711+00:00,22.38,4
2025-05-07T14:31:35.715717+00:00,24.82,4
2025-05-07T14:31:35.715721+00:00,24.38,0
2025-05-07T14:31:35.715726+00:00,24.47,0
2025-05-07T14:31:35.715730+00:00,29.9,5
2025-05-07T14:31:35.715734+00:00,23.2,0
2025-05-07T14:31:35.715738+00:00,27.06,1
2025-05-07T14:31:35.715743+00:00,27.73,5
2025-05-07T14:31:35.715747+00:00,26.6,1
2025-05-07T14:31:35.715751+00:00,25.84,3
2025-05-07T14:31:35.715755+00:00,23.94,3
2025-05-07T14:31:35.715758+00:00,29.2,3
2025-05-07T14:31:35.715762+00:00,28.08,2
