timestamp,sensor1,insects
2025-05-07T14:45:58.037171+00:00,21.05,3
2025-05-07T14:45:58.037205+00:00,25.57,1
2025-05-07T14:45:58.037215+00:00,27.27,5
2025-05-07T14:45:58.037222+00:00,25.13,2
2025-05-07T14:45:58.037229+00:00,22.94,2
2025-05-07T14:45:58.037235+00:00,28.32,1
2025-05-07T14:45:58.037242+00:00,28.76,3
2025-05-07T14:45:58.037248+00:00,23.52,1
2025-05-07T14:45:58.037254+00:00,20.04,5
2025-05-07T14:45:58.037260+00:00,28.3,4
2025-05-07T14:45:58.037266+00:00,28.57,2
2025-05-07T14:45:58.037273+00:00,25.05,0
2025-05-07T14:45:58.037279+00:00,25.41,4
2025-05-07T14:45:58.037284+00:00,27.46,3
2025-05-07T14:45:58.037291+00:00,25.67,0
