timestamp,sensor1,insects
2025-05-07T14:20:22.410141+00:00,26.17,5
2025-05-07T14:20:22.410164+00:00,29.43,0
2025-05-07T14:20:22.410169+00:00,25.85,5
2025-05-07T14:20:22.410174+00:00,24.08,5
2025-05-07T14:20:22.410178+00:00,27.22,2
2025-05-07T14:20:22.410181+00:00,22.28,5
2025-05-07T14:20:22.410185+00:00,28.7,1
2025-05-07T14:20:22.410189+00:00,23.52,4
2025-05-07T14:20:22.410193+00:00,25.69,2
2025-05-07T14:20:22.410196+00:00,20.93,1
2025-05-07T14:20:22.410199+00:00,28.92,4
2025-05-07T14:20:22.410203+00:00,24.17,3
2025-05-07T14:20:22.410206+00:00,28.63,1
2025-05-07T14:20:22.410210+00:00,29.62,5
2025-05-07T14:20:22.410214+00:00,22.19,0
2025-05-07T14:20:22.410217+00:00,26.36,5
2025-05-07T14:20:22.410220+00:00,27.59,2
