timestamp,sensor1,insects
2025-05-07T14:14:31.847677+00:00,25.69,5
2025-05-07T14:14:31.847708+00:00,22.27,1
2025-05-07T14:14:31.847714+00:00,29.09,2
2025-05-07T14:14:31.847719+00:00,22.78,3
2025-05-07T14:14:31.847723+00:00,27.29,1
2025-05-07T14:14:31.847727+00:00,23.13,4
2025-05-07T14:14:31.847731+00:00,23.97,5
2025-05-07T14:14:31.847734+00:00,20.11,4
2025-05-07T14:14:31.847738+00:00,29.57,2
2025-05-07T14:14:31.847742+00:00,26.4,0
2025-05-07T14:14:31.847746+00:00,24.67,4
2025-05-07T14:14:31.847749+00:00,21.41,4
