timestamp,sensor1,insects
2025-05-07T14:49:31.383992+00:00,25.35,3
2025-05-07T14:49:31.384022+00:00,24.39,5
2025-05-07T14:49:31.384031+00:00,28.58,5
2025-05-07T14:49:31.384038+00:00,26.7,4
2025-05-07T14:49:31.384045+00:00,28.22,2
2025-05-07T14:49:31.384051+00:00,28.43,4
2025-05-07T14:49:31.384058+00:00,28.69,4
2025-05-07T14:49:31.384063+00:00,23.2,3
2025-05-07T14:49:31.384070+00:00,28.19,2
2025-05-07T14:49:31.384075+00:00,28.33,5
2025-05-07T14:49:31.384081+00:00,29.55,1
2025-05-07T14:49:31.384087+00:00,29.4,0
