timestamp,sensor1,insects
2025-05-07T14:38:30.667832+00:00,27.25,0
2025-05-07T14:38:30.667865+00:00,21.32,4
2025-05-07T14:38:30.667874+00:00,20.18,4
2025-05-07T14:38:30.667882+00:00,29.43,1
2025-05-07T14:38:30.667888+00:00,29.47,0
2025-05-07T14:38:30.667894+00:00,21.04,0
2025-05-07T14:38:30.667901+00:00,25.87,0
2025-05-07T14:38:30.667906+00:00,26.57,1
2025-05-07T14:38:30.667913+00:00,22.78,2
2025-05-07T14:38:30.667919+00:00,22.35,0
2025-05-07T14:38:30.667924+00:00,25.59,5
2025-05-07T14:38:30.667931+00:00,21.73,1
2025-05-07T14:38:30.667937+00:00,27.96,4
2025-05-07T14:38:30.667942+00:00,25.96,3
2025-05-07T14:38:30.667949+00:00,25.87,0
2025-05-07T14:38:30.667955+00:00,27.88,0
2025-05-07T14:38:30.667961+00:00,27.03,2
2025-05-07T14:38:30.667966+00:00,28.34,4
2025-05-07T14:38:30.667973+00:00,24.98,0
2025-05-07T14:38:30.667979+00:00,24.04,1
