timestamp,sensor1,insects
2025-05-07T14:46:14.120612+00:00,25.06,3
2025-05-07T14:46:14.120646+00:00,21.58,0
2025-05-07T14:46:14.120655+00:00,25.47,3
2025-05-07T14:46:14.120662+00:00,27.27,2
2025-05-07T14:46:14.120669+00:00,25.6,4
2025-05-07T14:46:14.120675+00:00,24.91,3
2025-05-07T14:46:14.120681+00:00,26.75,2
2025-05-07T14:46:14.120687+00:00,25.32,0
2025-05-07T14:46:14.120694+00:00,28.77,1
2025-05-07T14:46:14.120700+00:00,20.75,1
2025-05-07T14:46:14.120706+00:00,26.26,4
2025-05-07T14:46:14.120712+00:00,27.31,3
2025-05-07T14:46:14.120718+00:00,23.05,2
2025-05-07T14:46:14.120724+00:00,20.01,2
2025-05-07T14:46:14.120730+00:00,29.08,1
2025-05-07T14:46:14.120736+00:00,23.59,2
2025-05-07T14:46:14.120742+00:00,29.45,4
2025-05-07T14:46:14.120748+00:00,20.86,4
2025-05-07T14:46:14.120754+00:00,21.67,0
2025-05-07T14:46:14.120760+00:00,21.22,2
