timestamp,sensor1,insects
2025-05-07T14:29:30.657824+00:00,27.76,5
2025-05-07T14:29:30.657858+00:00,27.33,5
2025-05-07T14:29:30.657866+00:00,27.38,5
2025-05-07T14:29:30.657872+00:00,20.23,5
2025-05-07T14:29:30.657878+00:00,27.28,1
2025-05-07T14:29:30.657883+00:00,24.71,1
2025-05-07T14:29:30.657889+00:00,27.38,3
2025-05-07T14:29:30.657895+00:00,23.34,0
2025-05-07T14:29:30.657902+00:00,22.32,1
2025-05-07T14:29:30.657908+00:00,27.22,5
2025-05-07T14:29:30.657914+00:00,20.07,3
2025-05-07T14:29:30.657922+00:00,27.35,2
2025-05-07T14:29:30.657929+00:00,23.62,2
2025-05-07T14:29:30.657936+00:00,28.83,1
2025-05-07T14:29:30.657944+00:00,28.66,3
2025-05-07T14:29:30.657952+00:00,28.98,3
2025-05-07T14:29:30.657960+00:00,23.47,5
