timestamp,sensor1,insects
2025-05-07T14:55:41.798275+00:00,21.51,4
2025-05-07T14:55:41.798296+00:00,26.23,2
2025-05-07T14:55:41.798301+00:00,24.43,3
2025-05-07T14:55:41.798319+00:00,28.95,0
2025-05-07T14:55:41.798323+00:00,25.9,4
2025-05-07T14:55:41.798327+00:00,25.51,4
2025-05-07T14:55:41.798330+00:00,29.85,1
2025-05-07T14:55:41.798334+00:00,20.42,0
2025-05-07T14:55:41.798337+00:00,21.14,2
2025-05-07T14:55:41.798341+00:00,25.45,1
2025-05-07T14:55:41.798344+00:00,22.31,3
2025-05-07T14:55:41.798348+00:00,23.27,5
2025-05-07T14:55:41.798351+00:00,24.01,0
2025-05-07T14:55:41.798354+00:00,21.74,0
2025-05-07T14:55:41.798358+00:00,28.27,2
2025-05-07T14:55:41.798364+00:00,28.01,3
