timestamp,sensor1,insects
2025-05-07T14:35:05.053943+00:00,25.9,0
2025-05-07T14:35:05.053972+00:00,24.46,4
2025-05-07T14:35:05.053981+00:00,26.23,3
2025-05-07T14:35:05.053989+00:00,23.51,2
2025-05-07T14:35:05.053996+00:00,25.99,0
2025-05-07T14:35:05.054002+00:00,26.82,0
2025-05-07T14:35:05.054008+00:00,20.53,3
2025-05-07T14:35:05.054015+00:00,27.5,1
2025-05-07T14:35:05.054021+00:00,28.38,1
2025-05-07T14:35:05.054027+00:00,23.04,5
2025-05-07T14:35:05.054033+00:00,24.55,2
2025-05-07T14:35:05.054039+00:00,25.59,2
2025-05-07T14:35:05.054045+00:00,21.35,4
2025-05-07T14:35:05.054051+00:00,21.54,5
2025-05-07T14:35:05.054057+00:00,24.93,0
2025-05-07T14:35:05.054063+00:00,27.47,1
