timestamp,sensor1,insects
2025-05-07T14:31:19.604427+00:00,22.45,5
2025-05-07T14:31:19.604452+00:00,20.35,0
2025-05-07T14:31:19.604458+00:00,29.27,0
2025-05-07T14:31:19.604463+00:00,24.45,5
2025-05-07T14:31:19.604467+00:00,22.12,5
2025-05-07T14:31:19.604470+00:00,21.56,4
2025-05-07T14:31:19.604474+00:00,26.6,2
2025-05-07T14:31:19.604478+00:00,27.28,4
2025-05-07T14:31:19.604482+00:00,22.01,1
2025-05-07T14:31:19.604485+00:00,21.49,0
2025-05-07T14:31:19.604489+00:00,29.56,4
2025-05-07T14:31:19.604493+00:00,25.15,5
