timestamp,sensor1,insects
2025-05-07T14:19:38.069177+00:00,27.82,2
2025-05-07T14:19:38.069207+00:00,25.03,2
2025-05-07T14:19:38.069216+00:00,21.45,5
2025-05-07T14:19:38.069223+00:00,27.88,1
2025-05-07T14:19:38.069230+00:00,21.29,2
2025-05-07T14:19:38.069236+00:00,29.28,2
2025-05-07T14:19:38.069242+00:00,27.17,2
2025-05-07T14:19:38.069248+00:00,25.8,5
2025-05-07T14:19:38.069254+00:00,20.9,3
2025-05-07T14:19:38.069260+00:00,24.1,3
2025-05-07T14:19:38.069266+00:00,21.14,4
2025-05-07T14:19:38.069273+00:00,29.21,4
2025-05-07T14:19:38.069278+00:00,28.75,5
2025-05-07T14:19:38.069285+00:00,23.11,4
2025-05-07T14:19:38.069292+00:00,29.02,4
2025-05-07T14:19:38.069298+00:00,28.5,2
