timestamp,sensor1,insects
2025-05-07T15:52:50.440246+00:00,27.05,4
2025-05-07T15:52:50.440273+00:00,29.07,0
2025-05-07T15:52:50.440282+00:00,21.56,2
2025-05-07T15:52:50.440290+00:00,23.37,3
2025-05-07T15:52:50.440297+00:00,29.37,4
2025-05-07T15:52:50.440303+00:00,24.91,5
2025-05-07T15:52:50.440310+00:00,22.62,5
2025-05-07T15:52:50.440315+00:00,29.74,1
2025-05-07T15:52:50.440322+00:00,25.0,0
2025-05-07T15:52:50.440328+00:00,20.52,5
2025-05-07T15:52:50.440334+00:00,27.0,1
2025-05-07T15:52:50.440340+00:00,25.88,2
2025-05-07T15:52:50.440346+00:00,20.82,1
2025-05-07T15:52:50.440352+00:00,28.74,2
2025-05-07T15:52:50.440358+00:00,27.26,0
2025-05-07T15:52:50.440364+00:00,27.21,2
