timestamp,sensor1,insects
2025-05-07T14:53:32.944099+00:00,28.69,1
2025-05-07T14:53:32.944129+00:00,26.6,0
2025-05-07T14:53:32.944146+00:00,27.25,0
2025-05-07T14:53:32.944154+00:00,26.39,1
2025-05-07T14:53:32.944161+00:00,25.24,0
2025-05-07T14:53:32.944167+00:00,20.9,4
2025-05-07T14:53:32.944173+00:00,28.81,1
2025-05-07T14:53:32.944179+00:00,23.0,2
2025-05-07T14:53:32.944185+00:00,25.16,4
2025-05-07T14:53:32.944191+00:00,21.63,5
2025-05-07T14:53:32.944197+00:00,22.97,0
2025-05-07T14:53:32.944203+00:00,20.27,5
2025-05-07T14:53:32.944209+00:00,21.22,5
2025-05-07T14:53:32.944214+00:00,23.53,1
2025-05-07T14:53:32.944221+00:00,28.1,0
