timestamp,sensor1,insects
2025-05-07T12:44:10.587584+00:00,24.42,4
2025-05-07T12:44:10.587615+00:00,25.71,4
2025-05-07T12:44:10.587625+00:00,26.69,4
2025-05-07T12:44:10.587632+00:00,21.48,4
2025-05-07T12:44:10.587639+00:00,26.31,5
2025-05-07T12:44:10.587645+00:00,23.88,3
2025-05-07T12:44:10.587652+00:00,20.28,5
2025-05-07T12:44:10.587658+00:00,21.84,0
2025-05-07T12:44:10.587665+00:00,27.23,1
2025-05-07T12:44:10.587671+00:00,25.2,1
2025-05-07T12:44:10.587678+00:00,20.14,0
2025-05-07T12:44:10.587684+00:00,20.84,1
2025-05-07T12:44:10.587690+00:00,28.29,4
2025-05-07T12:44:10.587696+00:00,26.85,0
2025-05-07T12:44:10.587703+00:00,23.29,4
2025-05-07T12:44:10.587709+00:00,21.31,3
2025-05-07T12:44:10.587715+00:00,23.62,5
2025-05-07T12:44:10.587721+00:00,24.78,2
