timestamp,sensor1,insects
2025-05-07T14:32:15.940960+00:00,21.05,2
2025-05-07T14:32:15.940984+00:00,26.33,1
2025-05-07T14:32:15.940990+00:00,23.89,5
2025-05-07T14:32:15.940994+00:00,29.72,4
2025-05-07T14:32:15.940998+00:00,22.98,4
2025-05-07T14:32:15.941002+00:00,27.08,1
2025-05-07T14:32:15.941006+00:00,28.47,2
2025-05-07T14:32:15.941009+00:00,22.71,2
2025-05-07T14:32:15.941013+00:00,24.02,3
2025-05-07T14:32:15.941017+00:00,22.0,4
2025-05-07T14:32:15.941020+00:00,29.22,2
2025-05-07T14:32:15.941024+00:00,25.6,0
2025-05-07T14:32:15.941028+00:00,24.84,2
2025-05-07T14:32:15.941031+00:00,29.18,2
2025-05-07T14:32:15.941035+00:00,21.08,2
2025-05-07T14:32:15.941039+00:00,21.0,2
