timestamp,sensor1,insects
2025-05-07T14:30:47.314852+00:00,23.05,0
2025-05-07T14:30:47.314877+00:00,20.49,3
2025-05-07T14:30:47.314882+00:00,28.39,3
2025-05-07T14:30:47.314887+00:00,26.24,1
2025-05-07T14:30:47.314891+00:00,20.55,3
2025-05-07T14:30:47.314894+00:00,22.92,5
2025-05-07T14:30:47.314898+00:00,20.73,2
2025-05-07T14:30:47.314902+00:00,24.94,5
2025-05-07T14:30:47.314906+00:00,29.18,4
2025-05-07T14:30:47.314910+00:00,29.81,3
2025-05-07T14:30:47.314913+00:00,23.94,0
2025-05-07T14:30:47.314918+00:00,24.34,1
