timestamp,sensor1,insects
2025-05-07T12:46:23.697350+00:00,20.36,2
2025-05-07T12:46:23.697374+00:00,23.17,5
2025-05-07T12:46:23.697380+00:00,29.21,1
2025-05-07T12:46:23.697385+00:00,21.84,5
2025-05-07T12:46:23.697389+00:00,27.13,2
2025-05-07T12:46:23.697392+00:00,23.1,4
2025-05-07T12:46:23.697396+00:00,27.68,3
2025-05-07T12:46:23.697400+00:00,24.31,4
2025-05-07T12:46:23.697403+00:00,26.95,3
2025-05-07T12:46:23.697407+00:00,22.88,1
2025-05-07T12:46:23.697410+00:00,24.03,2
2025-05-07T12:46:23.697414+00:00,22.55,1
2025-05-07T12:46:23.697417+00:00,25.73,0
2025-05-07T12:46:23.697421+00:00,28.91,5
2025-05-07T12:46:23.697425+00:00,21.71,5
2025-05-07T12:46:23.697429+00:00,23.7,3
