timestamp,sensor1,insects
2025-05-07T14:17:49.422464+00:00,25.86,5
2025-05-07T14:17:49.422492+00:00,20.08,5
2025-05-07T14:17:49.422499+00:00,22.28,4
2025-05-07T14:17:49.422503+00:00,25.16,0
2025-05-07T14:17:49.422507+00:00,23.77,0
2025-05-07T14:17:49.422511+00:00,26.55,0
2025-05-07T14:17:49.422515+00:00,22.52,2
2025-05-07T14:17:49.422518+00:00,29.72,4
2025-05-07T14:17:49.422522+00:00,22.5,2
2025-05-07T14:17:49.422526+00:00,24.05,2
2025-05-07T14:17:49.422530+00:00,29.95,1
2025-05-07T14:17:49.422534+00:00,24.39,3
2025-05-07T14:17:49.422537+00:00,29.73,5
2025-05-07T14:17:49.422541+00:00,21.03,1
