timestamp,sensor1,insects
2025-05-07T14:35:45.394665+00:00,21.05,1
2025-05-07T14:35:45.394696+00:00,29.87,2
2025-05-07T14:35:45.394705+00:00,20.58,4
2025-05-07T14:35:45.394713+00:00,29.45,5
2025-05-07T14:35:45.394719+00:00,28.04,3
2025-05-07T14:35:45.394725+00:00,25.12,5
2025-05-07T14:35:45.394731+00:00,20.93,3
2025-05-07T14:35:45.394737+00:00,28.41,0
2025-05-07T14:35:45.394744+00:00,23.94,2
2025-05-07T14:35:45.394750+00:00,26.13,0
2025-05-07T14:35:45.394756+00:00,26.87,0
2025-05-07T14:35:45.394762+00:00,28.17,5
2025-05-07T14:35:45.394768+00:00,22.9,3
2025-05-07T14:35:45.394774+00:00,26.13,1
