timestamp,sensor1,insects
2025-05-07T14:55:29.737024+00:00,22.74,5
2025-05-07T14:55:29.737057+00:00,23.66,2
2025-05-07T14:55:29.737066+00:00,25.93,3
2025-05-07T14:55:29.737074+00:00,24.06,5
2025-05-07T14:55:29.737081+00:00,24.98,4
2025-05-07T14:55:29.737087+00:00,25.8,2
2025-05-07T14:55:29.737094+00:00,27.0,3
2025-05-07T14:55:29.737100+00:00,21.1,3
2025-05-07T14:55:29.737107+00:00,25.11,3
2025-05-07T14:55:29.737113+00:00,27.28,1
2025-05-07T14:55:29.737119+00:00,29.66,2
2025-05-07T14:55:29.737126+00:00,28.71,4
2025-05-07T14:55:29.737131+00:00,22.86,4
2025-05-07T14:55:29.737154+00:00,20.79,2
2025-05-07T14:55:29.737168+00:00,20.12,2
