timestamp,sensor1,insects
2025-05-07T15:53:42.847920+00:00,22.16,0
2025-05-07T15:53:42.847949+00:00,20.21,1
2025-05-07T15:53:42.847959+00:00,23.84,0
2025-05-07T15:53:42.847965+00:00,21.72,3
2025-05-07T15:53:42.847972+00:00,26.91,4
2025-05-07T15:53:42.847978+00:00,24.37,4
2025-05-07T15:53:42.847984+00:00,29.59,4
2025-05-07T15:53:42.847990+00:00,28.38,4
2025-05-07T15:53:42.847996+00:00,22.48,1
2025-05-07T15:53:42.848002+00:00,26.56,4
2025-05-07T15:53:42.848008+00:00,25.93,2
2025-05-07T15:53:42.848014+00:00,24.81,2
2025-05-07T15:53:42.848019+00:00,21.56,5
2025-05-07T15:53:42.848025+00:00,27.05,5
2025-05-07T15:53:42.848031+00:00,28.15,1
2025-05-07T15:53:42.848037+00:00,21.68,2
2025-05-07T15:53:42.848043+00:00,25.64,5
2025-05-07T15:53:42.848048+00:00,29.11,2
2025-05-07T15:53:42.848054+00:00,22.05,4
2025-05-07T15:53:42.848060+00:00,28.69,4
