timestamp,sensor1,insects
2025-05-07T14:55:25.687270+00:00,24.17,4
2025-05-07T14:55:25.687302+00:00,26.37,2
2025-05-07T14:55:25.687311+00:00,24.98,0
2025-05-07T14:55:25.687318+00:00,20.23,1
2025-05-07T14:55:25.687325+00:00,26.65,5
2025-05-07T14:55:25.687331+00:00,20.79,4
2025-05-07T14:55:25.687338+00:00,21.39,3
2025-05-07T14:55:25.687344+00:00,24.48,2
2025-05-07T14:55:25.687350+00:00,28.04,4
2025-05-07T14:55:25.687355+00:00,23.82,3
2025-05-07T14:55:25.687361+00:00,22.96,5
2025-05-07T14:55:25.687368+00:00,23.04,3
2025-05-07T14:55:25.687374+00:00,22.76,4
2025-05-07T14:55:25.687379+00:00,21.34,4
2025-05-07T14:55:25.687386+00:00,29.88,5
2025-05-07T14:55:25.687392+00:00,25.8,3
2025-05-07T14:55:25.687398+00:00,21.84,1
2025-05-07T14:55:25.687403+00:00,24.3,4
