timestamp,sensor1,insects
2025-05-07T12:38:56.328396+00:00,24.47,4
2025-05-07T12:38:56.328427+00:00,27.42,5
2025-05-07T12:38:56.328437+00:00,21.1,5
2025-05-07T12:38:56.328446+00:00,23.08,0
2025-05-07T12:38:56.328453+00:00,27.39,0
2025-05-07T12:38:56.328460+00:00,28.27,5
2025-05-07T12:38:56.328467+00:00,27.85,4
2025-05-07T12:38:56.328473+00:00,29.21,1
2025-05-07T12:38:56.328480+00:00,25.66,2
2025-05-07T12:38:56.328487+00:00,26.5,3
2025-05-07T12:38:56.328495+00:00,29.46,1
2025-05-07T12:38:56.328502+00:00,25.67,3
2025-05-07T12:38:56.328508+00:00,25.23,3
2025-05-07T12:38:56.328514+00:00,22.62,2
2025-05-07T12:38:56.328521+00:00,25.84,3
2025-05-07T12:38:56.328528+00:00,27.6,3
2025-05-07T12:38:56.328534+00:00,29.44,0
2025-05-07T12:38:56.328540+00:00,23.97,2
2025-05-07T12:38:56.328547+00:00,27.22,0
