timestamp,sensor1,insects
2025-05-07T14:37:50.361732+00:00,24.24,5
2025-05-07T14:37:50.361762+00:00,29.54,0
2025-05-07T14:37:50.361771+00:00,20.98,0
2025-05-07T14:37:50.361779+00:00,27.14,5
2025-05-07T14:37:50.361786+00:00,25.18,5
2025-05-07T14:37:50.361792+00:00,24.28,0
2025-05-07T14:37:50.361799+00:00,20.3,0
2025-05-07T14:37:50.361805+00:00,21.24,4
2025-05-07T14:37:50.361812+00:00,26.94,3
2025-05-07T14:37:50.361818+00:00,22.62,1
2025-05-07T14:37:50.361823+00:00,20.35,0
2025-05-07T14:37:50.361830+00:00,27.05,4
2025-05-07T14:37:50.361836+00:00,27.1,0
2025-05-07T14:37:50.361842+00:00,25.33,3
2025-05-07T14:37:50.361848+00:00,21.53,3
2025-05-07T14:37:50.361854+00:00,27.54,2
2025-05-07T14:37:50.361860+00:00,23.36,3
2025-05-07T14:37:50.361865+00:00,24.14,3
2025-05-07T14:37:50.361872+00:00,23.53,0
2025-05-07T14:37:50.361878+00:00,23.74,3
