timestamp,sensor1,insects
2025-05-07T14:53:49.053170+00:00,23.76,4
2025-05-07T14:53:49.053197+00:00,24.6,5
2025-05-07T14:53:49.053205+00:00,26.66,3
2025-05-07T14:53:49.053213+00:00,26.77,3
2025-05-07T14:53:49.053220+00:00,22.5,5
2025-05-07T14:53:49.053226+00:00,24.87,3
2025-05-07T14:53:49.053233+00:00,27.84,2
2025-05-07T14:53:49.053239+00:00,20.47,0
2025-05-07T14:53:49.053245+00:00,24.51,2
2025-05-07T14:53:49.053251+00:00,22.88,1
2025-05-07T14:53:49.053257+00:00,24.54,2
2025-05-07T14:53:49.053264+00:00,29.89,0
