timestamp,sensor1,insects
2025-05-07T14:56:18.041193+00:00,25.18,5
2025-05-07T14:56:18.041223+00:00,28.93,3
2025-05-07T14:56:18.041232+00:00,23.29,4
2025-05-07T14:56:18.041239+00:00,29.2,3
2025-05-07T14:56:18.041245+00:00,22.53,1
2025-05-07T14:56:18.041252+00:00,23.8,2
2025-05-07T14:56:18.041258+00:00,21.6,4
2025-05-07T14:56:18.041264+00:00,26.21,1
2025-05-07T14:56:18.041271+00:00,27.7,1
2025-05-07T14:56:18.041277+00:00,27.65,3
2025-05-07T14:56:18.041282+00:00,24.77,2
2025-05-07T14:56:18.041289+00:00,29.05,3
2025-05-07T14:56:18.041294+00:00,20.62,3
2025-05-07T14:56:18.041300+00:00,24.77,5
2025-05-07T14:56:18.041307+00:00,23.45,4
