timestamp,sensor1,insects
2025-05-07T14:45:29.852868+00:00,29.37,1
2025-05-07T14:45:29.852891+00:00,23.47,2
2025-05-07T14:45:29.852897+00:00,25.95,2
2025-05-07T14:45:29.852901+00:00,25.87,5
2025-05-07T14:45:29.852905+00:00,27.56,4
2025-05-07T14:45:29.852909+00:00,28.87,5
2025-05-07T14:45:29.852912+00:00,28.76,3
2025-05-07T14:45:29.852916+00:00,21.96,2
2025-05-07T14:45:29.852920+00:00,20.28,1
2025-05-07T14:45:29.852923+00:00,26.28,1
2025-05-07T14:45:29.852926+00:00,28.35,4
2025-05-07T14:45:29.852930+00:00,25.16,5
2025-05-07T14:45:29.852933+00:00,29.71,5
2025-05-07T14:45:29.852937+00:00,22.39,1
2025-05-07T14:45:29.852941+00:00,28.03,4
2025-05-07T14:45:29.852944+00:00,21.02,1
2025-05-07T14:45:29.852947+00:00,28.54,5
