timestamp,sensor1,insects
2025-05-07T14:36:37.778952+00:00,23.27,2
2025-05-07T14:36:37.778994+00:00,23.33,5
2025-05-07T14:36:37.779009+00:00,21.42,1
2025-05-07T14:36:37.779022+00:00,28.47,4
2025-05-07T14:36:37.779036+00:00,21.57,3
2025-05-07T14:36:37.779048+00:00,26.53,4
2025-05-07T14:36:37.779060+00:00,25.41,5
2025-05-07T14:36:37.779072+00:00,29.13,3
2025-05-07T14:36:37.779084+00:00,23.12,0
2025-05-07T14:36:37.779096+00:00,24.68,0
2025-05-07T14:36:37.779107+00:00,25.97,1
2025-05-07T14:36:37.779120+00:00,22.8,0
2025-05-07T14:36:37.779132+00:00,27.07,4
2025-05-07T14:36:37.779155+00:00,25.37,0
2025-05-07T14:36:37.779168+00:00,26.82,2
