timestamp,sensor1,insects
2025-05-07T14:51:07.989593+00:00,27.05,4
2025-05-07T14:51:07.989623+00:00,21.91,0
2025-05-07T14:51:07.989632+00:00,24.76,4
2025-05-07T14:51:07.989640+00:00,24.0,2
2025-05-07T14:51:07.989647+00:00,27.82,3
2025-05-07T14:51:07.989653+00:00,21.08,5
2025-05-07T14:51:07.989660+00:00,20.68,1
2025-05-07T14:51:07.989666+00:00,22.4,2
2025-05-07T14:51:07.989672+00:00,23.25,5
2025-05-07T14:51:07.989678+00:00,22.74,1
2025-05-07T14:51:07.989684+00:00,25.74,2
2025-05-07T14:51:07.989691+00:00,28.14,2
2025-05-07T14:51:07.989697+00:00,28.89,5
2025-05-07T14:51:07.989703+00:00,23.12,4
2025-05-07T14:51:07.989709+00:00,29.11,3
2025-05-07T14:51:07.989715+00:00,21.84,2
2025-05-07T14:51:07.989721+00:00,23.62,0
2025-05-07T14:51:07.989727+00:00,28.15,4
