timestamp,sensor1,insects
2025-05-07T14:14:23.754289+00:00,21.55,2
2025-05-07T14:14:23.754323+00:00,27.48,3
2025-05-07T14:14:23.754330+00:00,26.03,0
2025-05-07T14:14:23.754337+00:00,23.02,3
2025-05-07T14:14:23.754345+00:00,28.46,0
2025-05-07T14:14:23.754349+00:00,22.73,4
2025-05-07T14:14:23.754354+00:00,20.25,4
2025-05-07T14:14:23.754358+00:00,24.76,1
2025-05-07T14:14:23.754362+00:00,28.79,4
2025-05-07T14:14:23.754366+00:00,26.32,1
2025-05-07T14:14:23.754370+00:00,29.88,2
2025-05-07T14:14:23.754375+00:00,26.82,4
2025-05-07T14:14:23.754379+00:00,25.46,2
